step,loss/policy_loss
2000,0.019061866412444204
4000,-0.018638035964053137
6000,0.007123635232102289
8000,0.001014164772944346
10000,-0.015751397192438867
12000,0.008031121226637104
14000,0.012446636520305076
16000,0.046358476007851666
18000,0.01499354929160764
20000,0.029213015509672917
22000,0.019341642159313537
24000,-0.018641512443699416
26000,0.018330324481674348
28000,-0.021628909304024467
30000,0.11394724472160256
32000,0.0820816607675047
34000,0.10564036612737546
36000,0.11136035308071938
38000,0.1498814014971163
40000,-0.00032159615028059884
42000,-0.0017347394164587819
44000,0.009325230560549722
46000,-0.004352692075844637
48000,-0.01987877961479348
50000,-0.0014230466585927809
52000,-0.01316482154932853
54000,-0.022491409266287635
56000,-0.009106622629898673
58000,0.12304240152114172
60000,0.026330879987467543
62000,0.0006483782363482047
64000,0.019478597934591235
66000,-0.009167245451198885
68000,0.01620566109272694
70000,-0.012333385020717005
72000,0.37332299948171344
74000,0.09697560533301633
76000,0.021710493174767705
78000,0.002115415559670435
80000,0.005861400122775839
82000,0.007030410251064445
84000,0.01742486268482401
86000,0.019074126911465532
88000,0.014848376807171503
90000,0.005073558430965884
92000,-0.012021629697418707
94000,0.13381665621732922
96000,-0.005230234575037939
98000,0.007692080762743611
100000,0.027609761900699185
