step,adv_reward/adv_reward_scaled_min
2000,0.019077369943261147
4000,92.8587646484375
6000,110.93700408935547
8000,139.08436584472656
10000,95.20771026611328
12000,1755.2186279296875
14000,207.7727813720703
16000,40.60839080810547
18000,6.87888765335083
20000,6.655590534210205
22000,41.300697326660156
24000,80.14588928222656
26000,102.39837646484375
28000,5.730111598968506
30000,148.29901123046875
32000,107.302978515625
34000,5.916954517364502
36000,3.1138575077056885
38000,3.1197733879089355
40000,3.257986068725586
42000,9.272765159606934
44000,0.019077369943261147
46000,126.24600982666016
48000,5.943302631378174
50000,4.959461688995361
52000,146.53518676757812
54000,144.30699157714844
56000,191.84686279296875
58000,6.191208362579346
60000,2.95863938331604
62000,5.886434078216553
64000,5.19168758392334
66000,5.87514591217041
68000,2.944139242172241
70000,2.8230350017547607
72000,156.67413330078125
74000,6.280912399291992
76000,3.0372660160064697
78000,88.31520080566406
80000,137.86387634277344
82000,168.5373077392578
84000,2.7107739448547363
86000,5.372279167175293
88000,5.919812202453613
90000,163.92324829101562
92000,6.483212947845459
94000,2.7640535831451416
96000,5.906248569488525
98000,122.29322052001953
100000,2.486999988555908
