step,adv_reward/adv_reward_scaled_max
2000,10.604578018188477
4000,121.72574615478516
6000,125.14111328125
8000,148.45025634765625
10000,115.38928985595703
12000,1770.1927490234375
14000,231.49668884277344
16000,58.681907653808594
18000,8.289769172668457
20000,9.547654151916504
22000,47.12453079223633
24000,94.48975372314453
26000,109.37056732177734
28000,7.527102470397949
30000,163.5900421142578
32000,114.56535339355469
34000,6.793404579162598
36000,7.074077129364014
38000,6.604181289672852
40000,7.273894786834717
42000,17.853761672973633
44000,66.79582214355469
46000,173.88479614257812
48000,7.193904876708984
50000,6.503531455993652
52000,158.40185546875
54000,159.0848846435547
56000,208.02691650390625
58000,10.224421501159668
60000,6.998180866241455
62000,7.668753147125244
64000,6.339801788330078
66000,7.174792766571045
68000,10.922345161437988
70000,7.148960590362549
72000,158.9825897216797
74000,7.466177940368652
76000,8.572056770324707
78000,99.3402328491211
80000,185.5366973876953
82000,170.68768310546875
84000,6.849077224731445
86000,7.728274822235107
88000,6.974522113800049
90000,168.01731872558594
92000,7.2205610275268555
94000,8.372663497924805
96000,7.298591136932373
98000,136.45750427246094
100000,6.171140193939209
