step,adv_reward/adv_reward_raw_mean
2000,-28.605632781982422
4000,109.44818878173828
6000,120.02898406982422
8000,142.10543823242188
10000,105.55900573730469
12000,1765.5128173828125
14000,221.97584533691406
16000,46.23082733154297
18000,-6.505461692810059
20000,-5.5986647605896
22000,42.0604362487793
24000,89.63831329345703
26000,106.16325378417969
28000,-9.12191104888916
30000,158.0318603515625
32000,110.67533874511719
34000,-9.594304084777832
36000,-12.465049743652344
38000,-12.989356994628906
40000,-12.771738052368164
42000,8.106771469116211
44000,15.647199630737305
46000,141.56088256835938
48000,-9.354348182678223
50000,-10.826791763305664
52000,155.35400390625
54000,154.67491149902344
56000,196.79273986816406
58000,-6.582042694091797
60000,-13.374442100524902
62000,-8.65072250366211
64000,-10.90945053100586
66000,-9.077775955200195
68000,-8.699725151062012
70000,-12.358993530273438
72000,157.80149841308594
74000,-8.731103897094727
76000,-11.1278715133667
78000,96.06892395019531
80000,153.5633087158203
82000,169.7461395263672
84000,-13.337847709655762
86000,-10.299652099609375
88000,-9.624610900878906
90000,165.5423126220703
92000,-8.011133193969727
94000,-12.084376335144043
96000,-9.453702926635742
98000,132.2652587890625
100000,-17.863962173461914
