step,loss/policy_loss
2000,0.020973922280265983
4000,-0.007836423555763982
6000,0.028680141336657798
8000,-0.00016298520131934535
10000,0.02664318829616591
12000,0.0058759574481182285
14000,0.000557578760064166
16000,0.028946931650297113
18000,-0.01082834362830373
20000,0.08733834766776956
22000,-0.018057488489059415
24000,-0.0023716280502449148
26000,0.016394590197546875
28000,-0.013660884654850252
30000,0.011585698019804299
32000,-0.0013171448494793136
34000,0.12188779709706403
36000,-0.013390279095537158
38000,0.06422249674922634
40000,-0.01903423473089696
42000,0.021484361234670984
44000,-0.008708393936484139
46000,-0.011939366199799883
48000,-0.006259986234502015
50000,-0.005510331167956576
52000,-0.012223215711789618
54000,-0.0027677029327187945
56000,0.02023795236354727
58000,0.026943843649932388
60000,-0.01925959887657707
62000,-0.017610018801028422
64000,0.006593825365053633
66000,-0.011239142155348453
68000,0.005853080294814148
70000,0.024533815660372417
72000,0.03865380633216232
74000,-0.011478454147776675
76000,-0.011754367186801588
78000,-6.208014659693307e-05
80000,0.0004524403908909843
82000,0.019242917615093103
84000,-0.0029446232476884556
86000,0.007659828462713053
88000,0.012923642843746013
90000,-0.005077161956876185
92000,0.005928275200695581
94000,-0.0039929357414549985
96000,0.02038666809004638
98000,-0.00046936211341660675
100000,-0.002361394364301707
