step,loss/approx_kl
2000,-0.0836131778312847
4000,-0.03352470104582608
6000,-0.08612826652048777
8000,-0.04671039192471653
10000,-0.08735021584046385
12000,-0.046357352224489064
14000,-0.031201156446089347
16000,-0.06622382854111493
18000,-0.05309143322519958
20000,-0.026801980449818075
22000,-0.011980832282764215
24000,-0.06195994052104653
26000,-0.059589239225412406
28000,-0.05288535845465958
30000,-0.04783132302109152
32000,-0.03703707327755789
34000,0.010338833384836718
36000,-0.06064173656050115
38000,-0.08458056191448123
40000,-0.0493775228348871
42000,-0.05660447630410394
44000,-0.04578829675447195
46000,-0.03213668275469293
48000,-0.040311300405301155
50000,-0.04750952455215156
52000,-0.020600475774457058
54000,0.4781260259449482
56000,0.20973418609549604
58000,0.35411408953368667
60000,0.5247095736364524
62000,0.3599405467510224
64000,0.19057710093135632
66000,0.7641580333312352
68000,0.5684162509938081
70000,0.12476555500179529
72000,0.5333923858900864
74000,0.1992346421505014
76000,0.4071094036102295
78000,0.6718192408482234
80000,0.5007197519143423
82000,0.46611173997322713
84000,0.629125952720642
86000,0.4491785419483979
88000,0.254622803752621
90000,0.7543939307332039
92000,0.49731907968719796
94000,0.342698705693086
96000,0.7164958809812864
98000,0.3195287557318806
100000,0.39393310695886613
