step,loss/policy_loss
2000,-0.02235528049464159
4000,-0.018181323628767763
6000,-0.0021822992109537926
8000,0.08009902253602916
10000,0.01841706213801037
12000,-0.015261573144352478
14000,0.05494979183156549
16000,0.08687000560447647
18000,-0.010384670158672487
20000,0.023906380599000902
22000,-0.004140308712658294
24000,-0.017339846079684133
26000,0.028394953928937466
28000,0.0008416174127910735
30000,0.09623750753855762
32000,0.04442882783522859
34000,0.09060207523912622
36000,0.0105557932559627
38000,0.08968895066361532
40000,0.0038641422552067135
42000,-0.013228485653040693
44000,0.0335548675742496
46000,-0.020969871474418658
48000,0.006472117852066424
50000,0.011372658172793943
52000,0.000808337999948857
54000,-0.00018023870046380338
56000,0.035757460550385575
58000,-0.011452513408266892
60000,0.018238755402530178
62000,-0.0008237720445326344
64000,0.009225529395171368
66000,-0.010327423272732486
68000,0.0035472829741147504
70000,-0.01317755552816056
72000,-0.00637310856007651
74000,-0.013614775995551998
76000,-0.022307231636609817
78000,0.008703182089809799
80000,0.013298365068712379
82000,0.06269086282671757
84000,0.0065787498446964274
86000,-0.003222648832201143
88000,0.013677986274955575
90000,0.014918241879774372
92000,-0.008738053892137883
94000,0.03669624168137062
96000,0.015686181597869154
98000,0.18601691189696326
100000,-0.013625507798008921
