step,loss/policy_loss
2000,-0.022479959166246448
4000,-0.021004717967378746
6000,0.013375255506878531
8000,0.036194766423804814
10000,0.016864914429944252
12000,-0.01009467075060864
14000,0.042978919304410425
16000,0.08380085532848379
18000,-0.0031746998071661295
20000,0.04895500475578819
22000,0.06772231097645619
24000,-0.0257343416377931
26000,0.0036665037661484856
28000,-0.02685825312406257
30000,-0.006439054019745742
32000,0.02149593102157652
34000,-0.017559423397034972
36000,0.015069787833494417
38000,0.21504738361173778
40000,0.007432670611540548
42000,0.0024612368779024897
44000,0.0075107712270662385
46000,-0.013517407531051235
48000,-0.02203402160480023
50000,-0.011438732729271105
52000,-0.019872530835975115
54000,-0.015396396844328596
56000,0.08574262141607994
58000,0.10995324866507745
60000,0.00740736437287338
62000,0.038608724639488834
64000,-0.009025949704604321
66000,-0.013557116447754786
68000,0.023675647306656823
70000,0.00420132903830626
72000,0.24746640064912437
74000,0.0763100023101099
76000,0.011563801342263582
78000,0.02779946245624798
80000,0.019054067697939235
82000,0.03879434300430558
84000,0.005019458079073244
86000,0.027282196929001162
88000,0.02706818739616392
90000,0.005168465211562881
92000,-0.00399795349806577
94000,-0.002995215388048728
96000,-0.004061518769014899
98000,0.010239837555895841
100000,0.0204148895464547
