step,stat/step_time
2000,0.6153812408447266
4000,0.6127519607543945
6000,0.6534903049468994
8000,0.6237502098083496
10000,0.576164722442627
12000,0.576728343963623
14000,0.9162638187408447
16000,0.5875234603881836
18000,0.6079463958740234
20000,0.5814623832702637
22000,0.5654070377349854
24000,0.5610852241516113
26000,0.624746561050415
28000,0.5566198825836182
30000,0.6038885116577148
32000,0.5656633377075195
34000,0.5355503559112549
36000,0.5675995349884033
38000,0.5683178901672363
40000,0.606670618057251
42000,0.5617401599884033
44000,0.6030013561248779
46000,0.5774574279785156
48000,0.5580952167510986
50000,0.6246514320373535
52000,0.5535893440246582
54000,0.564314603805542
56000,0.5528535842895508
58000,0.5382230281829834
60000,0.5381968021392822
62000,0.5849087238311768
64000,0.5357425212860107
66000,0.5458493232727051
68000,0.5776243209838867
70000,0.5547831058502197
72000,0.5101990699768066
74000,0.5630660057067871
76000,0.5895352363586426
78000,0.6114335060119629
80000,0.5923254489898682
82000,0.5524547100067139
84000,0.5927021503448486
86000,0.6670560836791992
88000,0.5149376392364502
90000,0.500807523727417
92000,0.6078782081604004
94000,0.91387939453125
96000,0.5759804248809814
98000,0.5150043964385986
100000,0.5396683216094971
