step,stat/ep_reward
10000,0.4100188247896271
20000,0.4865265509581084
30000,0.3762713320961469
40000,0.45108160991107155
50000,0.29389452206298783
60000,0.49497997137997213
70000,0.4843165255802308
80000,0.3902826990301683
90000,0.4336767263036222
100000,0.3000103732593796
110000,0.4882620875138257
120000,0.39183102977959977
130000,0.3436627605754851
140000,0.2980932827709082
150000,0.3622319588594344
160000,0.30558255460934675
170000,0.3737846200951616
180000,0.27775457032453466
190000,0.49916121960233717
200000,0.3958873100366017
210000,0.4179851200609718
220000,0.377102989556792
230000,0.4288517842375573
240000,0.25412939756412484
250000,0.2831730473178294
260000,0.3287052447008324
270000,0.41673251761638264
280000,0.451968252835397
290000,0.32041454662145546
300000,0.44306555004373555
310000,0.3578107711914403
320000,0.31859506478364563
330000,0.34242107781869235
340000,0.4069282582017061
350000,0.39671237806614645
360000,0.4257725223558815
370000,0.40797056364110806
380000,0.3128775379657592
390000,0.34422875700206906
400000,0.5221640351973674
410000,0.40298162494322065
420000,0.381768982498138
430000,0.38173756476704257
440000,0.45552440674350503
450000,0.3320388108637079
460000,0.43323540357956514
470000,0.3882146725549141
480000,0.3749557416413548
490000,0.35207640300865767
500000,0.42735122528139424
