step,adv_reward/adv_reward_raw_max
10000,11.608624458312988
20000,4.670323848724365
30000,4.817770481109619
40000,6.968782424926758
50000,12.72807788848877
60000,11.06275463104248
70000,13.0924711227417
80000,6.129742622375488
90000,11.696304321289062
100000,11.012882232666016
110000,13.085468292236328
120000,7.615842819213867
130000,12.178171157836914
140000,9.320240020751953
150000,12.276434898376465
160000,8.665135383605957
170000,7.706436634063721
180000,9.68253231048584
190000,11.636269569396973
200000,8.830244064331055
210000,11.965310096740723
220000,12.763514518737793
230000,18.802738189697266
240000,4.626924991607666
250000,8.654722213745117
260000,8.81596851348877
270000,6.639030933380127
280000,9.170461654663086
290000,14.23017406463623
300000,15.932711601257324
310000,10.269743919372559
320000,14.289871215820312
330000,7.514800071716309
340000,12.72458267211914
350000,9.096742630004883
360000,4.862024784088135
370000,13.1901216506958
380000,10.519430160522461
390000,10.591849327087402
400000,7.866143703460693
410000,15.758468627929688
420000,11.076556205749512
430000,11.251559257507324
440000,7.659613609313965
450000,13.601540565490723
460000,14.898202896118164
470000,7.295729160308838
480000,14.814760208129883
490000,12.848700523376465
500000,15.66529655456543
