step,loss/policy_loss
2000,-0.020642634808615192
4000,-0.015260744567114248
6000,0.010150077755880883
8000,0.007211632860298309
10000,-0.0011755334992605987
12000,-0.0029037261964724925
14000,0.009501274598991458
16000,0.06000329049888216
18000,-0.03626781586464811
20000,0.1053451031885072
22000,-0.023406010422731584
24000,0.06875156273423529
26000,-0.011456458130849058
28000,-0.03118233308456399
30000,-0.011089299380823323
32000,0.04174797357185433
34000,-0.004287474455203359
36000,0.024704929820042472
38000,0.01760051360911157
40000,8.694530100105744e-05
42000,-0.018411986660031427
44000,0.11784145581373953
46000,0.16056332303351906
48000,0.22143265213415453
50000,0.16333761836591393
52000,0.20955283725957768
54000,0.23054564056717597
56000,0.16559042760923398
58000,0.24199162471615968
60000,0.23219040099232952
62000,0.20451205737076356
64000,0.20652155321712612
66000,0.25546680891876367
68000,0.1991398599500657
70000,0.18754271144596404
72000,0.22996776517234352
74000,0.16521768806028195
76000,0.23306819947631524
78000,0.25063544831295126
80000,0.1901034397098344
82000,0.23825429500504475
84000,0.23731290500816865
86000,0.16715115424404026
88000,0.20406882740303364
90000,0.235935478358888
92000,0.20304699319153202
94000,0.21854777698583225
96000,0.23347189483614753
98000,0.15891923986540582
100000,0.22530085167567834
