step,adv_reward/adv_reward_scaled_mean
2000,96.50672912597656
4000,15.257265090942383
6000,57.47166442871094
8000,6.3091020584106445
10000,78.85784912109375
12000,57.773216247558594
14000,113.97547912597656
16000,10.034575462341309
18000,17.015413284301758
20000,12.480264663696289
22000,74.19570922851562
24000,214.37460327148438
26000,103.8926773071289
28000,42.274085998535156
30000,81.17594909667969
32000,79.17495727539062
34000,6.027835845947266
36000,4.905147552490234
38000,100.20222473144531
40000,5.897382736206055
42000,5.144927024841309
44000,85.21929931640625
46000,54.855857849121094
48000,81.70709228515625
50000,101.02617645263672
52000,87.7613754272461
54000,79.12013244628906
56000,118.18680572509766
58000,96.60710144042969
60000,84.12167358398438
62000,118.97044372558594
64000,87.95059967041016
66000,238.26817321777344
68000,107.75384521484375
70000,94.34666442871094
72000,95.3979721069336
74000,6.382347106933594
76000,79.2452392578125
78000,82.93914794921875
80000,85.85954284667969
82000,8.159087181091309
84000,91.17335510253906
86000,86.81920623779297
88000,255.87911987304688
90000,79.11264038085938
92000,91.47866821289062
94000,7.509772777557373
96000,82.61502075195312
98000,71.97623443603516
100000,120.39067840576172
