step,adv_reward/adv_reward_raw_mean
2000,96.45806121826172
4000,6.399523735046387
6000,57.14030456542969
8000,-9.796268463134766
10000,78.71866607666016
12000,57.448795318603516
14000,113.96532440185547
16000,-2.217026948928833
18000,11.150140762329102
20000,1.669877529144287
22000,74.08760070800781
24000,214.3745880126953
26000,103.87694549560547
28000,41.314659118652344
30000,81.10350036621094
32000,79.08651733398438
34000,-10.617692947387695
36000,-14.680510520935059
38000,100.18113708496094
40000,-11.726432800292969
42000,-13.957897186279297
44000,85.115966796875
46000,29.760509490966797
48000,81.64199829101562
50000,101.001953125
52000,87.69065856933594
54000,79.03418731689453
56000,118.17584228515625
58000,96.57340240478516
60000,84.06602478027344
62000,118.96038818359375
64000,87.88459777832031
66000,238.26817321777344
68000,107.72760009765625
70000,94.2872314453125
72000,95.35565185546875
74000,-9.543912887573242
76000,79.1498794555664
78000,82.86738586425781
80000,85.80916595458984
82000,-5.32921028137207
84000,91.10905456542969
86000,86.75365447998047
88000,255.87911987304688
90000,79.02188873291016
92000,91.41545104980469
94000,-7.666789531707764
96000,82.53236389160156
98000,46.948699951171875
100000,120.38472747802734
