step,stat/ep_reward
2000,0.44198145598871974
4000,0.40323141058708584
6000,0.4468338988007492
8000,0.28913445667513077
10000,0.32160675412001494
12000,0.3338339624412049
14000,0.4472312501886565
16000,0.3134271761783615
18000,0.363256457891678
20000,0.35772053184892916
22000,0.3090681690544886
24000,0.2395172272088002
26000,0.3042666973740046
28000,0.23955014199858593
30000,0.38020745396483147
32000,0.3921588658548152
34000,0.32806704901836653
36000,0.3373314290619824
38000,0.3415139339413414
40000,0.30727080184691047
42000,0.36915333731413935
44000,0.3109144989760095
46000,0.45961358315509526
48000,0.4056207237109284
50000,0.36467268013306114
52000,0.4046278107905824
54000,0.43976927754644446
56000,0.28942687072911455
58000,0.4317012142697522
60000,0.35934259463281504
62000,0.3948553043066091
64000,0.4289113640428913
66000,0.3219098129628161
68000,0.4341216414833505
70000,0.4778809576182702
72000,0.5036404847541356
74000,0.3854809931052055
76000,0.4653774796411561
78000,0.4089675187524029
80000,0.452812680305213
82000,0.46796073994843523
84000,0.3986483213986534
86000,0.41301019948036044
88000,0.41853590993226464
90000,0.4066821191247036
92000,0.41240775527031365
94000,0.45844522831653894
96000,0.4210332889873508
98000,0.4601645379055738
100000,0.416542743535765
