step,stat/ep_return
2000,5.5401337546159874
4000,5.8976031636992206
6000,10.472348083694348
8000,9.930719951656577
10000,9.17087813102868
12000,13.302565389520918
14000,15.497540020377343
16000,6.924198124288447
18000,11.460707699458357
20000,14.544559711157621
22000,14.433613151883756
24000,10.990610932822102
26000,12.237611890105038
28000,11.951874586917825
30000,28.960845247205366
32000,20.704352075047552
34000,17.17731113864441
36000,14.16074188782299
38000,13.094921628834992
40000,15.97286826938645
42000,19.190998752144502
44000,4.206821622109335
46000,6.762088765199993
48000,8.951210690299853
50000,6.9641794043174885
52000,6.165891283314554
54000,8.569612058022361
56000,3.8338238141959677
58000,6.662815728460029
60000,6.570238683046242
62000,7.39952793973031
64000,6.047493919159388
66000,5.894134071265155
68000,8.330591485762579
70000,6.798770122746293
72000,9.327890599957033
74000,6.6601076653270805
76000,6.623954072436244
78000,8.35369548780473
80000,8.511937111789353
82000,6.519535343837774
84000,8.061898045487222
86000,5.923615678842364
88000,6.682666919886192
90000,7.028282387685698
92000,5.218801357999178
94000,6.806783901586227
96000,8.061612663181913
98000,6.260923321397539
100000,5.826207471866797
