step,stat/step_time
2000,0.6828827857971191
4000,0.6268813610076904
6000,1.168426752090454
8000,0.7279224395751953
10000,0.5816009044647217
12000,0.6150133609771729
14000,0.6457998752593994
16000,0.6041443347930908
18000,0.6067183017730713
20000,0.6250183582305908
22000,0.6176419258117676
24000,0.5782084465026855
26000,0.6105546951293945
28000,0.570098876953125
30000,0.5790128707885742
32000,0.5749316215515137
34000,0.5372471809387207
36000,0.5452258586883545
38000,0.5239346027374268
40000,0.5690691471099854
42000,0.7016444206237793
44000,0.5965757369995117
46000,0.5797185897827148
48000,0.6048004627227783
50000,0.5879547595977783
52000,0.5746445655822754
54000,0.5990571975708008
56000,0.5913004875183105
58000,0.5323014259338379
60000,0.5750956535339355
62000,0.5854036808013916
64000,0.5671288967132568
66000,0.6090848445892334
68000,0.5918962955474854
70000,0.533820390701294
72000,0.5043275356292725
74000,0.5185723304748535
76000,0.5142183303833008
78000,0.5727908611297607
80000,0.558096170425415
82000,0.5436084270477295
84000,0.538752555847168
86000,0.5719864368438721
88000,0.5246143341064453
90000,0.5936324596405029
92000,0.5900247097015381
94000,0.5146713256835938
96000,0.6093921661376953
98000,0.5932908058166504
100000,0.5156066417694092
