step,adv_reward/adv_reward_raw_max
2000,105.78980255126953
4000,562.7655029296875
6000,239.22506713867188
8000,198.98582458496094
10000,278.4346923828125
12000,371.833740234375
14000,560.7339477539062
16000,-3.202197313308716
18000,-9.650999069213867
20000,104.04523468017578
22000,1.2780063152313232
24000,236.83583068847656
26000,292.1750793457031
28000,1.1849336624145508
30000,-6.266879558563232
32000,314.2869873046875
34000,-7.715208530426025
36000,37.19178009033203
38000,401.27081298828125
40000,44.47591781616211
42000,285.0592041015625
44000,-5.239863872528076
46000,-4.548190593719482
48000,309.7542724609375
50000,46.5022087097168
52000,-9.83630657196045
54000,42.72636032104492
56000,207.0414276123047
58000,2.0702216625213623
60000,-9.97972583770752
62000,-5.531785488128662
64000,234.4394989013672
66000,29.53514289855957
68000,-4.780117988586426
70000,138.07583618164062
72000,221.40927124023438
74000,21.091678619384766
76000,46.158599853515625
78000,284.6281433105469
80000,478.7770690917969
82000,517.7079467773438
84000,340.6242980957031
86000,1.1089600324630737
88000,260.5332336425781
90000,-9.324422836303711
92000,127.37918090820312
94000,306.80938720703125
96000,210.28224182128906
98000,52.687191009521484
100000,-10.638127326965332
