step,stat/ep_return
2000,5.2812485395820055
4000,5.649312373509445
6000,7.137242536980315
8000,10.497262768748234
10000,9.47878159007485
12000,12.98712181655923
14000,10.537395993673117
16000,9.622725520919277
18000,15.755708776721812
20000,12.394018072800625
22000,7.524849478076528
24000,15.266968499745815
26000,16.74992074405261
28000,15.349465160937871
30000,19.341231350486957
32000,20.359427372064424
34000,7.262916942839202
36000,23.508533352978798
38000,21.266393512494695
40000,12.381613631244665
42000,13.10974035358824
44000,9.018851364460271
46000,6.21782880115792
48000,14.655804874078422
50000,17.663012720780216
52000,18.01983107805747
54000,19.149078204580682
56000,19.177930295194592
58000,11.841702021002977
60000,10.457426289535197
62000,11.449021702667709
64000,14.211710235092568
66000,11.877930518143163
68000,29.14433401348411
70000,18.40074964212759
72000,18.619230074335984
74000,16.504741767357334
76000,16.277659053939274
78000,25.06273724520064
80000,28.182531385396015
82000,28.047298304881508
84000,41.49606074573171
86000,28.32529235988007
88000,6.273024402594287
90000,25.701975118859064
92000,19.945549504149213
94000,30.176048347847985
96000,34.488446856571514
98000,39.505986989636305
100000,13.930891338942889
