step,loss/policy_loss
2000,-0.022587826946820135
4000,-0.028731891973057477
6000,-0.011201928034567226
8000,-0.014957671081452555
10000,-0.019625584896093104
12000,-0.021909196004370288
14000,0.04549445971117083
16000,0.08578598321545211
18000,0.0016601681451082623
20000,0.015598923362924375
22000,0.09087086849142646
24000,-0.008539225052306426
26000,0.015969905635890798
28000,0.006846363548961953
30000,0.013718336853181193
32000,0.011968831920449344
34000,0.12938839874410754
36000,0.027294791070515374
38000,0.15411331620780105
40000,-0.011032793259287148
42000,0.033882841530188425
44000,0.006149286440900914
46000,0.0032540467873808875
48000,-0.020486623804175746
50000,0.06488891736504263
52000,0.009660343728312223
54000,-0.01154484330601178
56000,0.01305763291108263
58000,0.07806571222122476
60000,0.0037091924639740662
62000,0.019595622186010055
64000,0.010612085803728358
66000,0.009448014546595171
68000,-0.007994482817753779
70000,-0.0010799499949117977
72000,0.03108233357984478
74000,0.04051059883946205
76000,0.016288131876977772
78000,0.030454789393437078
80000,0.03742659629768933
82000,0.031218750865952986
84000,0.01651885143480251
86000,0.068442178769699
88000,-0.01374156548779434
90000,0.03951569269571948
92000,0.053244527860803435
94000,0.07897170465485462
96000,0.11063403843953605
98000,0.04433556001136563
100000,-0.022035789635851958
