step,stat/ep_return
2000,4.659480192730962
4000,5.180862153073928
6000,10.788550659190932
8000,9.669556549415775
10000,16.07386153171749
12000,14.466099943249072
14000,14.384658517594422
16000,16.75133035642983
18000,8.11506310460899
20000,21.1437215435707
22000,17.101836867298225
24000,19.041739212037616
26000,32.81140160488236
28000,19.491850790346493
30000,33.48451224817126
32000,20.503213789588305
34000,34.623222038329054
36000,12.292995473129874
38000,28.17249061984048
40000,40.05774323245337
42000,32.105075602258765
44000,7.596587414290821
46000,15.9577423001992
48000,21.266635882246383
50000,29.610772274353167
52000,35.792674451262855
54000,56.291144934358535
56000,7.5128157047250355
58000,17.392706426298965
60000,21.193593994849444
62000,12.601341206774514
64000,32.09960461592057
66000,27.70215994638743
68000,54.86809747612189
70000,46.059426256923054
72000,10.967914090734212
74000,21.96997326720684
76000,18.453808589837468
78000,24.898663965300756
80000,35.75820777052992
82000,61.461945157216846
84000,57.38909038213285
86000,45.5700466087077
88000,37.70599399948633
90000,32.47639076911578
92000,35.84774473398438
94000,33.61668887508688
96000,60.31473340167387
98000,45.40609172390267
100000,33.96862265373223
