step,stat/ep_reward
2000,0.3755613527731104
4000,0.3666044662493795
6000,0.4483909677972206
8000,0.3513877674410243
10000,0.3443665786293705
12000,0.36887081497964286
14000,0.33739602515525624
16000,0.30085100900513695
18000,0.16140329691414138
20000,0.32355122258622687
22000,0.2532585858515984
24000,0.27727436508315545
26000,0.28676997077480765
28000,0.25979422137559316
30000,0.3698805635094836
32000,0.32516270721282525
34000,0.35669263896156017
36000,0.3708632144791515
38000,0.3318872054204479
40000,0.35137570684677827
42000,0.28623551617305226
44000,0.15290736304445846
46000,0.20375568004610747
48000,0.21631998126095517
50000,0.2634609334848238
52000,0.2888720850628775
54000,0.3826578137802246
56000,0.20412641660899444
58000,0.3388792377709276
60000,0.28448257401414456
62000,0.26248849796048834
64000,0.3684072436683331
66000,0.2920120295095226
68000,0.3755728992914716
70000,0.45935168118054037
72000,0.44437757144099554
74000,0.3549850155727731
76000,0.31835433964261567
78000,0.4113237511626514
80000,0.38079634811782415
82000,0.41555655255306323
84000,0.3825939358808857
86000,0.35107030625694724
88000,0.33630384510844535
90000,0.35573492351150166
92000,0.3069275892579535
94000,0.32828709451264915
96000,0.4047280287191679
98000,0.40556496268369624
100000,0.41288896796768243
