step,loss/policy_loss
2000,-0.0067451708791639075
4000,-0.022931081425022475
6000,-0.004565493493656016
8000,-0.015763657705578714
10000,-0.015460033839911574
12000,-0.008314313332155982
14000,0.0140324954401364
16000,0.038314311386549414
18000,-0.010091702106022494
20000,0.030831881033329657
22000,0.06723272055278043
24000,-0.019633095832761713
26000,0.015581506013856267
28000,-0.02215236530267587
30000,-0.00035969442616353364
32000,-0.007370594163546249
34000,0.24236555972016793
36000,0.015215198067078948
38000,0.04688315259070257
40000,0.027090091521191618
42000,0.01998273213441564
44000,0.04826277435341233
46000,0.05480463796985822
48000,-0.00032167131458299923
50000,0.01682855560233822
52000,-0.005782193903351357
54000,0.0058751494752400215
56000,-0.017036192225774724
58000,0.03686068044429689
60000,-0.007806056191487186
62000,0.003884293307338056
64000,-0.003966597122850331
66000,0.007100419697934342
68000,0.029117093735381756
70000,-0.008609083307637053
72000,0.36830029159304734
74000,0.0766387774790946
76000,0.01139320631045022
78000,-0.0012205794565630433
80000,-0.0069203919655863215
82000,0.029403236367317086
84000,-0.004834273125281795
86000,-0.009974946926860993
88000,0.00982322836876746
90000,-0.0020726133054064727
92000,-0.01438273812113387
94000,0.01242402467312248
96000,-0.00033866861272205764
98000,0.21408432194919302
100000,0.0031021734337174983
