step,adv_reward/adv_reward_raw_max
10000,8.608715057373047
20000,1.673341155052185
30000,1.8177725076675415
40000,3.979083776473999
50000,9.989301681518555
60000,8.063819885253906
70000,10.093332290649414
80000,3.1297426223754883
90000,8.69723129272461
100000,8.012895584106445
110000,10.085576057434082
120000,4.615854740142822
130000,5.857028484344482
140000,2.9068164825439453
150000,3.36547589302063
160000,9.330171585083008
170000,-7.059637546539307
180000,4.134296417236328
190000,11.910667419433594
200000,8.317093849182129
210000,12.392586708068848
220000,12.243345260620117
230000,9.915226936340332
240000,16.89529800415039
250000,6.592113494873047
260000,13.704341888427734
270000,19.93748664855957
280000,12.183450698852539
290000,6.010807037353516
300000,6.485572814941406
310000,9.897690773010254
320000,24.681537628173828
330000,2.4042632579803467
340000,5.880219459533691
350000,3.892326593399048
360000,5.995661735534668
370000,12.573322296142578
380000,3.4176371097564697
390000,10.44296932220459
400000,4.138509750366211
410000,7.69900369644165
420000,9.31894588470459
430000,11.740583419799805
440000,9.094789505004883
450000,6.1047868728637695
460000,40.70156478881836
470000,2.914835214614868
480000,8.245526313781738
490000,7.948427200317383
500000,8.44970703125
