step,loss/policy_loss
10000,0.1600968171106762
20000,0.22902807835654357
30000,0.3033897982914588
40000,0.06766597765956821
50000,0.08555368575222519
60000,0.050999955997476296
70000,0.18400984512676025
80000,0.04994881850427466
90000,0.15605571741931637
100000,0.04094382140340811
110000,0.19513004988973082
120000,0.07800682969163711
130000,0.08104138297418206
140000,0.27057305637127194
150000,0.14008093072771927
160000,0.1049262388080709
170000,0.06364671027263488
180000,0.07826812334423001
190000,0.03803463221889925
200000,0.04329891818400288
210000,0.1382484762090986
220000,0.05674961951430289
230000,0.07075348752365014
240000,0.07010860509817453
250000,0.10637639663949187
260000,0.09520899103695017
270000,0.1047252795711813
280000,0.05860426042994994
290000,0.11464717077080262
300000,0.12664008237528174
310000,0.1247105006851097
320000,0.07867457618511457
330000,0.057443867257525504
340000,0.07167517392596932
350000,0.08738016255805386
360000,0.11575030749164691
370000,0.11327965433893923
380000,0.0811717722166343
390000,0.06994698477449177
400000,0.07095464350979902
410000,0.05386568321531493
420000,0.1752678560335173
430000,0.09566529786893292
440000,0.04603970956322234
450000,0.09952398607661948
460000,0.12533366740145976
470000,0.14118837445912896
480000,0.15402947895567282
490000,0.0302418603006138
500000,0.027533230576097762
