step,stat/ep_return
2000,5.131983253377908
4000,7.049718160372322
6000,9.830117288276771
8000,9.816887570414893
10000,14.465713525805024
12000,13.953513692197328
14000,15.885362548495129
16000,9.870240610021977
18000,17.45540262365964
20000,12.062474068456883
22000,14.781471224963393
24000,19.52004877431062
26000,13.699711548897337
28000,17.85441193466748
30000,19.924480500228697
32000,23.0238510425502
34000,9.877740887686484
36000,18.432536503330784
38000,17.65406769763597
40000,14.679604307846436
42000,25.926242746291358
44000,27.364834946059045
46000,22.871091710617478
48000,18.52268803173498
50000,31.38177333118228
52000,24.026406310241434
54000,10.593011830143165
56000,12.690905532991199
58000,12.178511002371042
60000,12.375539789953839
62000,11.081445782480467
64000,9.917386717095997
66000,10.520113367828696
68000,9.824306675039065
70000,11.222738443799265
72000,13.506558269836495
74000,10.3928256737969
76000,10.170010062011505
78000,12.313798524413254
80000,10.182156004785401
82000,8.157923320730475
84000,9.443953132032068
86000,9.093836318724879
88000,8.970924537890669
90000,9.651803608627777
92000,11.709771005438109
94000,11.399874065633577
96000,11.374401423960318
98000,9.643396078256586
100000,8.666429935584752
