step,stat/step_time
2000,0.6568388938903809
4000,0.576995849609375
6000,0.6314449310302734
8000,0.6294145584106445
10000,0.6048405170440674
12000,0.6003000736236572
14000,0.6337242126464844
16000,0.6384456157684326
18000,0.6746869087219238
20000,0.6167631149291992
22000,0.5506312847137451
24000,0.6237986087799072
26000,0.617844820022583
28000,0.586991548538208
30000,0.5987715721130371
32000,0.621530294418335
34000,0.5743880271911621
36000,0.5921759605407715
38000,0.6055178642272949
40000,0.5582184791564941
42000,0.5885176658630371
44000,0.6065716743469238
46000,0.5655109882354736
48000,0.5833733081817627
50000,0.595531702041626
52000,0.5478954315185547
54000,0.5409669876098633
56000,0.5371158123016357
58000,0.7669198513031006
60000,0.5769550800323486
62000,0.5380001068115234
64000,0.49977636337280273
66000,0.583343505859375
68000,0.5318813323974609
70000,0.509535551071167
72000,0.5464870929718018
74000,0.5222618579864502
76000,0.5479249954223633
78000,0.5432107448577881
80000,0.5197086334228516
82000,0.5035829544067383
84000,0.5442984104156494
86000,0.5206897258758545
88000,0.5059700012207031
90000,0.5350308418273926
92000,0.5228300094604492
94000,0.5102458000183105
96000,0.5995242595672607
98000,0.5116190910339355
100000,0.49774169921875
