step,adv_reward/adv_reward_raw_max
2000,41.95752716064453
4000,433.6297302246094
6000,171.00254821777344
8000,110.22019958496094
10000,50.28644561767578
12000,24.483104705810547
14000,31.648488998413086
16000,206.62640380859375
18000,180.37356567382812
20000,57.19723129272461
22000,215.58175659179688
24000,133.57212829589844
26000,208.80392456054688
28000,21.70688247680664
30000,705.4631958007812
32000,234.65625
34000,217.18589782714844
36000,592.7753295898438
38000,408.94647216796875
40000,413.8421630859375
42000,399.6082458496094
44000,564.0006713867188
46000,460.6201171875
48000,577.0635375976562
50000,515.7665405273438
52000,308.3798522949219
54000,474.75543212890625
56000,297.7313232421875
58000,416.73150634765625
60000,549.0025024414062
62000,380.7509765625
64000,378.22479248046875
66000,393.90185546875
68000,378.6834411621094
70000,703.8306274414062
72000,728.91357421875
74000,347.2502136230469
76000,405.53033447265625
78000,744.0919189453125
80000,623.9680786132812
82000,178.669921875
84000,748.8695068359375
86000,346.99468994140625
88000,334.49566650390625
90000,290.4961242675781
92000,655.3278198242188
94000,301.7068176269531
96000,727.240234375
98000,525.8822631835938
100000,478.3886413574219
