step,adv_reward/adv_reward_raw_mean
10000,8.608707427978516
20000,1.6730802059173584
30000,1.817772388458252
40000,3.978214979171753
50000,9.72819709777832
60000,8.06373405456543
70000,10.093259811401367
80000,3.129742383956909
90000,8.697154998779297
100000,8.012893676757812
110000,10.085566520690918
120000,4.615853786468506
130000,1.6388379335403442
140000,2.74027419090271
150000,74.44273376464844
160000,9.60401725769043
170000,4.673943996429443
180000,76.68931579589844
190000,6.935827732086182
200000,9.380512237548828
210000,13.182321548461914
220000,11.688379287719727
230000,10.121124267578125
240000,10.91748046875
250000,4.346719264984131
260000,12.80420970916748
270000,18.958667755126953
280000,4.156311988830566
290000,9.232233047485352
300000,6.233288764953613
310000,8.447396278381348
320000,20.03059196472168
330000,72.09388732910156
340000,75.45768737792969
350000,2.147989273071289
360000,1.2257444858551025
370000,11.775465965270996
380000,74.07801818847656
390000,10.288601875305176
400000,76.20149993896484
410000,75.69312286376953
420000,7.443156719207764
430000,8.652177810668945
440000,10.528517723083496
450000,7.218239784240723
460000,9.093841552734375
470000,79.52288055419922
480000,4.441223621368408
490000,9.215439796447754
500000,8.44433307647705
