step,stat/ep_reward
2000,0.39086686034745133
4000,0.35361613750132714
6000,0.34036592227172596
8000,0.3472007134154129
10000,0.30797952527297073
12000,0.38228180840952075
14000,0.333746850557209
16000,0.3986065636035373
18000,0.34395213912218586
20000,0.32502207438912745
22000,0.33530461746772927
24000,0.40894319159893283
26000,0.319872190506761
28000,0.4835895961380535
30000,0.3495753333598338
32000,0.3441420848045698
34000,0.23336237106984944
36000,0.4195767899324852
38000,0.41431059875153287
40000,0.3209559963848131
42000,0.2973598016115867
44000,0.24488666325518568
46000,0.26697087635457506
48000,0.26909229965699233
50000,0.2540649369968116
52000,0.28364138351851176
54000,0.3319108680290248
56000,0.2795092594515969
58000,0.26316764461871117
60000,0.3171930233272759
62000,0.2701081232193735
64000,0.351044558261995
66000,0.38928617885980177
68000,0.3440957919011193
70000,0.23095408515205876
72000,0.2747315896649881
74000,0.3844473418605359
76000,0.39510920858137094
78000,0.3625902062712235
80000,0.4648819713957093
82000,0.428148359164721
84000,0.4338694992972704
86000,0.4438176688097301
88000,0.38724024557853387
90000,0.4131919227142472
92000,0.39587623320558485
94000,0.3114857716042811
96000,0.30758292848403823
98000,0.3490147797184412
100000,0.3258430695443664
