step,stat/ep_return
2000,4.814054855971146
4000,4.303037530750378
6000,5.825101481254171
8000,3.75402870143296
10000,3.675007325833112
12000,6.115646212746591
14000,3.894044639923963
16000,5.1681628132637725
18000,6.83016832827205
20000,6.106440855112291
22000,4.173963662360519
24000,8.337697772650788
26000,7.1682845992067
28000,5.761326786875128
30000,7.667388784069994
32000,6.76596573813193
34000,3.8768984243026714
36000,8.908351247398263
38000,10.67986657192321
40000,5.87139160995448
42000,9.384275049435981
44000,8.782979066267888
46000,10.156313340832854
48000,8.539657897138136
50000,13.638790839904408
52000,17.670123952051117
54000,28.029531321017128
56000,19.02003358652027
58000,16.54240788097139
60000,45.76173713685086
62000,32.2748868091238
64000,49.057575282743514
66000,55.80477901365417
68000,44.22122082577853
70000,28.374106055366116
72000,22.42878200105624
74000,41.80783526342151
76000,57.18334122991521
78000,48.24347405841962
80000,59.72478534489204
82000,53.56490418128593
84000,63.26562387417822
86000,63.55524404016776
88000,54.65298016836878
90000,59.52805140916013
92000,50.82815922932987
94000,42.43332897419888
96000,24.455569100298455
98000,37.19954811627093
100000,38.44803811043083
