step,loss/policy_loss
2000,0.19084906829495374
4000,-0.041476994579093186
6000,0.02680222997325547
8000,-0.0068105134340862485
10000,0.10565495453187752
12000,0.13257585574634795
14000,0.29391467564016255
16000,0.0013098305722837075
18000,-0.012435886641023509
20000,0.008527049962483348
22000,0.0521229485273685
24000,-0.010124771477146226
26000,0.03874776998641824
28000,0.171750481340224
30000,0.0027283807925352005
32000,0.09331444218696569
34000,0.03844871694875926
36000,-0.0024512109338838987
38000,0.007161635788467073
40000,0.266641738549908
42000,-0.02085162988461329
44000,0.055760291460533726
46000,0.0011276540693560887
48000,0.03353543564136904
50000,0.08365730339184216
52000,0.03909099826555467
54000,-0.011736436154562989
56000,0.5452953065794629
58000,0.1107485640641617
60000,0.0015559775645050834
62000,0.05587451333301898
