step,loss/policy_loss
2000,-0.024148526575740643
4000,-0.03161483569760161
6000,-0.0010210656304364878
8000,-0.01158088311223495
10000,-0.009930453947309025
12000,-0.008866333476823824
14000,0.05421753349784473
16000,0.04645201889160598
18000,-0.02546486106603682
20000,0.09742136377117017
22000,0.034217229855448575
24000,0.13835327236166178
26000,0.07488594854875928
28000,-0.026438596277100025
30000,-0.020791955300773213
32000,0.0023655235838263163
34000,0.19382905265515385
36000,-0.021294465514880852
38000,0.01980759767714587
40000,0.04292130360389797
42000,-0.012542294271564721
44000,4.163688347818177e-05
46000,0.02008663387394113
48000,0.006454475369230497
50000,0.02778457792714682
52000,0.02111937531677484
54000,0.030640002721699377
56000,0.15419299023852015
58000,-0.003359494204549945
60000,-0.016206926887334303
62000,0.0062773026648838565
64000,0.008505501993610895
66000,-0.03274218111270062
68000,0.0008442388702207003
70000,0.033247760651060575
72000,0.005590706719756913
74000,0.015985927661324898
76000,-0.006912618605503985
78000,0.0039646643925705305
80000,0.01071301062822525
82000,0.06747383528582554
84000,0.024304590765285607
86000,0.003917618315663009
88000,-0.011164904481389888
90000,-0.002869147874698169
92000,-0.0064381173026868245
94000,0.019336217597619006
96000,0.0045488074002661
98000,0.21744747871436793
100000,0.04228620386086192
