step,loss/approx_kl
2000,0.058015878622730575
4000,0.05243970078105727
6000,0.06000353311343739
8000,0.18790490515530112
10000,0.09903421214160821
12000,0.27891654558479784
14000,0.1577958341067036
16000,0.1806838285177946
18000,0.24110695974280438
20000,0.26030195218821367
22000,0.2011300064623356
24000,0.31283667547007404
26000,0.18379218007127446
28000,0.22696054689586162
30000,0.3806618101894856
32000,0.18791637644171713
34000,0.03409357421721022
36000,0.693091628452142
38000,0.3740042905012767
40000,0.7232944458723067
42000,0.9558149263262751
44000,0.9156345680356026
46000,0.7746928950150808
48000,0.8616710851589838
50000,0.8698522706826528
52000,0.5842998668551445
54000,0.5678141678373019
56000,0.740874207019806
58000,0.5869779055317242
60000,0.7511127531528473
62000,0.7770684520403545
64000,0.5294806232055028
66000,0.7807430908083915
68000,0.7688881402214369
70000,0.43016806294520693
72000,0.7208076645930608
74000,0.6432865073283512
76000,0.5980156540870667
78000,0.5944629584749539
80000,0.7517009044686953
82000,0.6356098706523577
84000,0.75392922659715
86000,0.717562198638916
88000,0.572947466870149
90000,0.744292788207531
92000,0.7400299121936162
94000,0.555175802608331
96000,0.7646440813938776
98000,0.4990811876952648
100000,0.6122772718469303
