step,stat/ep_reward
2000,0.41524085263723265
4000,0.3811866412515511
6000,0.2799987792595716
8000,0.43698619836658564
10000,0.3828700148060335
12000,0.3694303564894568
14000,0.4060129351416661
16000,0.23557050347893432
18000,0.3394821008250843
20000,0.38248765342784524
22000,0.2404191592717917
24000,0.31159991525384806
26000,0.2521357124686582
28000,0.381213164845695
30000,0.4348582146619405
32000,0.32831379749230155
34000,0.38558184124176387
36000,0.3585294507649723
38000,0.3467740206639921
40000,0.37083907992368553
42000,0.2858047142551005
44000,0.22242064467171724
46000,0.24247689301956704
48000,0.29044702340016887
50000,0.2951669508377573
52000,0.4330655243676943
54000,0.3825333698677231
56000,0.28779013235321493
58000,0.30121265476448544
60000,0.26689008754129206
62000,0.3135629911540586
64000,0.33461732998364346
66000,0.34153144096998755
68000,0.4261449628432681
70000,0.47924787843681715
72000,0.42382552636387893
74000,0.29939698867047504
76000,0.26013372966265247
78000,0.31688871701749644
80000,0.36199258657389943
82000,0.34427994721427835
84000,0.2566103840397781
86000,0.31951477542897994
88000,0.23294066937372065
90000,0.2623021229348773
92000,0.2629359420794059
94000,0.27778631285303185
96000,0.2500106079704122
98000,0.3128612314249354
100000,0.31289544725857804
