step,stat/ep_return
2000,4.860871421420796
4000,6.27180000317731
6000,7.998278393581531
8000,9.082434515648202
10000,7.441255396584394
12000,12.932445178361231
14000,16.37393344018904
16000,17.899112660396213
18000,16.86425281294516
20000,12.459252996178403
22000,10.58398977694981
24000,13.620124664844528
26000,13.856068405708882
28000,9.175337950585767
30000,12.623497849983913
32000,18.503623539331056
34000,16.776987257533573
36000,10.31166984284447
38000,26.66865285735425
40000,19.64596733917967
42000,25.972805360756194
44000,10.656528732322988
46000,15.00183355600089
48000,19.755912967657174
50000,22.40183321133065
52000,22.085294249700258
54000,25.827211154805003
56000,18.36065386349862
58000,17.98882853621176
60000,29.027865605737322
62000,39.10408330315185
64000,23.982365069436135
66000,24.921929620816925
68000,18.917339832079143
70000,28.586384658227395
72000,26.959425481947505
74000,14.395606057006272
76000,17.638807668560823
78000,36.50991438556908
80000,34.07790394378566
82000,47.24136879344066
84000,38.28947837224503
86000,42.56193910215044
88000,44.41042777081368
90000,42.594158517435126
92000,47.30233322598069
94000,47.648447791635874
96000,50.59413314998618
98000,68.77969428510498
100000,59.453526242356304
